"ts_code","sub_code","name","ipo_date","issue_date","amount","market_amount","price","pe","limit_amount","funds","ballot"
"603001.SH","","","","20080116","","","","","","",""
"002027.SZ","","","","20080116","","","","","","",""
"000969.SZ","","","","20080116","","","","","","",""
"000975.SZ","","","","20080116","","","","","","",""
"600419.SH","","","","20080116","","","","","","",""
"000027.SZ","","","","20080116","","","","","","",""
"600061.SH","","","","20080116","","","","","","",""
"600828.SH","","","","20080116","","","","","","",""
"600993.SH","","","","20080116","","","","","","",""
"600531.SH","","","","20080116","","","","","","",""
"600917.SH","","","","20080116","","","","","","",""
"600567.SH","","","","20080116","","","","","","",""
"600329.SH","","","","20080116","","","","","","",""
"600319.SH","","","","20080116","","","","","","",""
"600031.SH","","","","20080116","","","","","","",""
"000156.SZ","","","","20080116","","","","","","",""
"601136.SH","","","","20080116","","","","","","",""
"601162.SH","","","","20080116","","","","","","",""
"002088.SZ","","","","20080116","","","","","","",""
"002127.SZ","","","","20080116","","","","","","",""
"601919.SH","","","","20080116","","","","","","",""
"600751.SH","","","","20080116","","","","","","",""
"600188.SH","","","","20080116","","","","","","",""
"600641.SH","","","","20080116","","","","","","",""
"600967.SH","","","","20080116","","","","","","",""
"600570.SH","","","","20080116","","","","","","",""
"600301.SH","","","","20080116","","","","","","",""
"000417.SZ","","","","20080116","","","","","","",""
"000632.SZ","","","","20080116","","","","","","",""
"600502.SH","","","","20080116","","","","","","",""
"601228.SH","","","","20080116","","","","","","",""
"601318.SH","","","","20080116","","","","","","",""
"601000.SH","","","","20080116","","","","","","",""
"600207.SH","","","","20080116","","","","","","",""
"600643.SH","","","","20080116","","","","","","",""
"000899.SZ","","","","20080116","","","","","","",""
"000582.SZ","","","","20080116","","","","","","",""
"600698.SH","","","","20080116","","","","","","",""
"000568.SZ","","","","20080116","","","","","","",""
"600243.SH","","","","20080116","","","","","","",""
"600926.SH","","","","20080116","","","","","","",""
"600874.SH","","","","20080116","","","","","","",""
"000517.SZ","","","","20080116","","","","","","",""
"600208.SH","","","","20080116","","","","","","",""
"600996.SH","","","","20080116","","","","","","",""
"002134.SZ","","","","20080116","","","","","","",""
"600507.SH","","","","20080116","","","","","","",""
"000718.SZ","","","","20080116","","","","","","",""
"000559.SZ","","","","20080116","","","","","","",""
"002085.SZ","","","","20080116","","","","","","",""
"600803.SH","","","","20080116","","","","","","",""
"600988.SH","","","","20080116","","","","","","",""
"600745.SH","","","","20080116","","","","","","",""
"600050.SH","","","","20080116","","","","","","",""
"000009.SZ","","","","20080116","","","","","","",""
"600671.SH","","","","20080116","","","","","","",""
"600282.SH","","","","20080116","","","","","","",""
"600389.SH","","","","20080116","","","","","","",""
"000633.SZ","","","","20080116","","","","","","",""
"600298.SH","","","","20080116","","","","","","",""
"600033.SH","","","","20080116","","","","","","",""
"600979.SH","","","","20080116","","","","","","",""
"600653.SH","","","","20080116","","","","","","",""
"000977.SZ","","","","20080116","","","","","","",""
"600499.SH","","","","20080116","","","","","","",""
"601005.SH","","","","20080116","","","","","","",""
"000501.SZ","","","","20080116","","","","","","",""
"600052.SH","","","","20080116","","","","","","",""
"600801.SH","","","","20080116","","","","","","",""
"600210.SH","","","","20080116","","","","","","",""
"000590.SZ","","","","20080116","","","","","","",""
"601985.SH","","","","20080116","","","","","","",""
"002110.SZ","","","","20080116","","","","","","",""
"600115.SH","","","","20080116","","","","","","",""
"000596.SZ","","","","20080116","","","","","","",""
"601717.SH","","","","20080116","","","","","","",""
"000037.SZ","","","","20080116","","","","","","",""
"600734.SH","","","","20080116","","","","","","",""
"000090.SZ","","","","20080116","","","","","","",""
"600198.SH","","","","20080116","","","","","","",""
"600109.SH","","","","20080116","","","","","","",""
"600530.SH","","","","20080116","","","","","","",""
"600085.SH","","","","20080116","","","","","","",""
"600276.SH","","","","20080116","","","","","","",""
"000955.SZ","","","","20080116","","","","","","",""
"000011.SZ","","","","20080116","","","","","","",""
"002126.SZ","","","","20080116","","","","","","",""
"600708.SH","","","","20080116","","","","","","",""
"600726.SH","","","","20080116","","","","","","",""
"000591.SZ","","","","20080116","","","","","","",""
"600727.SH","","","","20080116","","","","","","",""
"600822.SH","","","","20080116","","","","","","",""
"600361.SH","","","","20080116","","","","","","",""
"000158.SZ","","","","20080116","","","","","","",""
"600872.SH","","","","20080116","","","","","","",""
"000912.SZ","","","","20080116","","","","","","",""
"600869.SH","","","","20080116","","","","","","",""
"600503.SH","","","","20080116","","","","","","",""
"000581.SZ","","","","20080116","","","","","","",""
"000785.SZ","","","","20080116","","","","","","",""
"601188.SH","","","","20080116","","","","","","",""
"600428.SH","","","","20080116","","","","","","",""
"600496.SH","","","","20080116","","","","","","",""
"600919.SH","","","","20080116","","","","","","",""
"600163.SH","","","","20080116","","","","","","",""
"601399.SH","","","","20080116","","","","","","",""
"601999.SH","","","","20080116","","","","","","",""
"600785.SH","","","","20080116","","","","","","",""
"600299.SH","","","","20080116","","","","","","",""
"000878.SZ","","","","20080116","","","","","","",""
"600238.SH","","","","20080116","","","","","","",""
"601225.SH","","","","20080116","","","","","","",""
"000700.SZ","","","","20080116","","","","","","",""
"600755.SH","","","","20080116","","","","","","",""
"600626.SH","","","","20080116","","","","","","",""
"600556.SH","","","","20080116","","","","","","",""
"600649.SH","","","","20080116","","","","","","",""
"600444.SH","","","","20080116","","","","","","",""
"002199.SZ","","","","20080116","","","","","","",""
"600038.SH","","","","20080116","","","","","","",""
"600283.SH","","","","20080116","","","","","","",""
"601108.SH","","","","20080116","","","","","","",""
"002136.SZ","","","","20080116","","","","","","",""
"000960.SZ","","","","20080116","","","","","","",""
"000909.SZ","","","","20080116","","","","","","",""
"601128.SH","","","","20080116","","","","","","",""
"600892.SH","","","","20080116","","","","","","",""
"000957.SZ","","","","20080116","","","","","","",""
"600218.SH","","","","20080116","","","","","","",""
"600355.SH","","","","20080116","","","","","","",""
"000547.SZ","","","","20080116","","","","","","",""
"600060.SH","","","","20080116","","","","","","",""
"600692.SH","","","","20080116","","","","","","",""
"600418.SH","","","","20080116","","","","","","",""
"301638.SZ","","","","20080116","","","","","","",""
"000900.SZ","","","","20080116","","","","","","",""
"600900.SH","","","","20080116","","","","","","",""
"000719.SZ","","","","20080116","","","","","","",""
"600929.SH","","","","20080116","","","","","","",""
"601388.SH","","","","20080116","","","","","","",""
"600882.SH","","","","20080116","","","","","","",""
"000927.SZ","","","","20080116","","","","","","",""
"002117.SZ","","","","20080116","","","","","","",""
"600100.SH","","","","20080116","","","","","","",""
"000422.SZ","","","","20080116","","","","","","",""
"000017.SZ","","","","20080116","","","","","","",""
"000682.SZ","","","","20080116","","","","","","",""
"600936.SH","","","","20080116","","","","","","",""
"600655.SH","","","","20080116","","","","","","",""
"000935.SZ","","","","20080116","","","","","","",""
"600420.SH","","","","20080116","","","","","","",""
"600960.SH","","","","20080116","","","","","","",""
"600963.SH","","","","20080116","","","","","","",""
"600816.SH","","","","20080116","","","","","","",""
"600398.SH","","","","20080116","","","","","","",""
"600456.SH","","","","20080116","","","","","","",""
"000735.SZ","","","","20080116","","","","","","",""
"601901.SH","","","","20080116","","","","","","",""
"000889.SZ","","","","20080116","","","","","","",""
"600106.SH","","","","20080116","","","","","","",""
"601008.SH","","","","20080116","","","","","","",""
"603000.SH","","","","20080116","","","","","","",""
"000546.SZ","","","","20080116","","","","","","",""
"002162.SZ","","","","20080116","","","","","","",""
"002121.SZ","","","","20080116","","","","","","",""
"600305.SH","","","","20080116","","","","","","",""
"600330.SH","","","","20080116","","","","","","",""
"002011.SZ","","","","20080116","","","","","","",""
"000637.SZ","","","","20080116","","","","","","",""
"000423.SZ","","","","20080116","","","","","","",""
"600973.SH","","","","20080116","","","","","","",""
"600825.SH","","","","20080116","","","","","","",""
"002090.SZ","","","","20080116","","","","","","",""
"000815.SZ","","","","20080116","","","","","","",""
"600410.SH","","","","20080116","","","","","","",""
"600642.SH","","","","20080116","","","","","","",""
"601238.SH","","","","20080116","","","","","","",""
"600365.SH","","","","20080116","","","","","","",""
"600272.SH","","","","20080116","","","","","","",""
"002195.SZ","","","","20080116","","","","","","",""
"600123.SH","","","","20080116","","","","","","",""
"600660.SH","","","","20080116","","","","","","",""
"600956.SH","","","","20080116","","","","","","",""
"600162.SH","","","","20080116","","","","","","",""
"601996.SH","","","","20080116","","","","","","",""
"600105.SH","","","","20080116","","","","","","",""
"002030.SZ","","","","20080116","","","","","","",""
"601908.SH","","","","20080116","","","","","","",""
"601600.SH","","","","20080116","","","","","","",""
"603016.SH","","","","20080116","","","","","","",""
"000993.SZ","","","","20080116","","","","","","",""
"600927.SH","","","","20080116","","","","","","",""
"600688.SH","","","","20080116","","","","","","",""
"000089.SZ","","","","20080116","","","","","","",""
"600200.SH","","","","20080116","","","","","","",""
"000819.SZ","","","","20080116","","","","","","",""
"600416.SH","","","","20080116","","","","","","",""
"002036.SZ","","","","20080116","","","","","","",""
"002120.SZ","","","","20080116","","","","","","",""
"600853.SH","","","","20080116","","","","","","",""
"600528.SH","","","","20080116","","","","","","",""
"000025.SZ","","","","20080116","","","","","","",""
"600645.SH","","","","20080116","","","","","","",""
"600051.SH","","","","20080116","","","","","","",""
"600036.SH","","","","20080116","","","","","","",""
"600066.SH","","","","20080116","","","","","","",""
"002005.SZ","","","","20080116","","","","","","",""
"002072.SZ","","","","20080116","","","","","","",""
"600019.SH","","","","20080116","","","","","","",""
"600501.SH","","","","20080116","","","","","","",""
"600108.SH","","","","20080116","","","","","","",""
"600231.SH","","","","20080116","","","","","","",""
"600984.SH","","","","20080116","","","","","","",""
"600352.SH","","","","20080116","","","","","","",""
"600689.SH","","","","20080116","","","","","","",""
"002056.SZ","","","","20080116","","","","","","",""
"600593.SH","","","","20080116","","","","","","",""
"601969.SH","","","","20080116","","","","","","",""
"600030.SH","","","","20080116","","","","","","",""
"601601.SH","","","","20080116","","","","","","",""
"601877.SH","","","","20080116","","","","","","",""
"601003.SH","","","","20080116","","","","","","",""
"601789.SH","","","","20080116","","","","","","",""
"600800.SH","","","","20080116","","","","","","",""
"002196.SZ","","","","20080116","","","","","","",""
"603015.SH","","","","20080116","","","","","","",""
"000779.SZ","","","","20080116","","","","","","",""
"001696.SZ","","","","20080116","","","","","","",""
"600884.SH","","","","20080116","","","","","","",""
"000026.SZ","","","","20080116","","","","","","",""
"600251.SH","","","","20080116","","","","","","",""
"000036.SZ","","","","20080116","","","","","","",""
"000650.SZ","","","","20080116","","","","","","",""
"600000.SH","","","","20080116","","","","","","",""
"000830.SZ","","","","20080116","","","","","","",""
"000663.SZ","","","","20080116","","","","","","",""
"002155.SZ","","","","20080116","","","","","","",""
"600248.SH","","","","20080116","","","","","","",""
"600673.SH","","","","20080116","","","","","","",""
"002188.SZ","","","","20080116","","","","","","",""
"600258.SH","","","","20080116","","","","","","",""
"601998.SH","","","","20080116","","","","","","",""
"600103.SH","","","","20080116","","","","","","",""
"600088.SH","","","","20080116","","","","","","",""
"001979.SZ","","","","20080116","","","","","","",""
"600338.SH","","","","20080116","","","","","","",""
"000561.SZ","","","","20080116","","","","","","",""
"600048.SH","","","","20080116","","","","","","",""
"002185.SZ","","","","20080116","","","","","","",""
"600792.SH","","","","20080116","","","","","","",""
"601866.SH","","","","20080116","","","","","","",""
"601898.SH","","","","20080116","","","","","","",""
"600889.SH","","","","20080116","","","","","","",""
"000049.SZ","","","","20080116","","","","","","",""
"601319.SH","","","","20080116","","","","","","",""
"000035.SZ","","","","20080116","","","","","","",""
"600704.SH","","","","20080116","","","","","","",""
"600667.SH","","","","20080116","","","","","","",""
"600125.SH","","","","20080116","","","","","","",""
"000868.SZ","","","","20080116","","","","","","",""
"601229.SH","","","","20080116","","","","","","",""
"002064.SZ","","","","20080116","","","","","","",""
"600817.SH","","","","20080116","","","","","","",""
"600845.SH","","","","20080116","","","","","","",""
"600325.SH","","","","20080116","","","","","","",""
"600331.SH","","","","20080116","","","","","","",""
"600009.SH","","","","20080116","","","","","","",""
"601965.SH","","","","20080116","","","","","","",""
"600370.SH","","","","20080116","","","","","","",""
"600750.SH","","","","20080116","","","","","","",""
"601500.SH","","","","20080116","","","","","","",""
"600489.SH","","","","20080116","","","","","","",""
"601022.SH","","","","20080116","","","","","","",""
"601018.SH","","","","20080116","","","","","","",""
"000021.SZ","","","","20080116","","","","","","",""
"600807.SH","","","","20080116","","","","","","",""
"601801.SH","","","","20080116","","","","","","",""
"600506.SH","","","","20080116","","","","","","",""
"000995.SZ","","","","20080116","","","","","","",""
"001267.SZ","","","","20080116","","","","","","",""
"000733.SZ","","","","20080116","","","","","","",""
"601083.SH","","","","20080116","","","","","","",""
"600271.SH","","","","20080116","","","","","","",""
"000626.SZ","","","","20080116","","","","","","",""
"600170.SH","","","","20080116","","","","","","",""
"600941.SH","","","","20080116","","","","","","",""
"002003.SZ","","","","20080116","","","","","","",""
"000661.SZ","","","","20080116","","","","","","",""
"600558.SH","","","","20080116","","","","","","",""
"600711.SH","","","","20080116","","","","","","",""
"000698.SZ","","","","20080116","","","","","","",""
"000598.SZ","","","","20080116","","","","","","",""
"000816.SZ","","","","20080116","","","","","","",""
"002008.SZ","","","","20080116","","","","","","",""
"600611.SH","","","","20080116","","","","","","",""
"002197.SZ","","","","20080116","","","","","","",""
"002108.SZ","","","","20080116","","","","","","",""
"000657.SZ","","","","20080116","","","","","","",""
"000988.SZ","","","","20080116","","","","","","",""
"600715.SH","","","","20080116","","","","","","",""
"600769.SH","","","","20080116","","","","","","",""
"002153.SZ","","","","20080116","","","","","","",""
"002068.SZ","","","","20080116","","","","","","",""
"600266.SH","","","","20080116","","","","","","",""
"601007.SH","","","","20080116","","","","","","",""
"600333.SH","","","","20080116","","","","","","",""
"601186.SH","","","","20080116","","","","","","",""
"000720.SZ","","","","20080116","","","","","","",""
"600351.SH","","","","20080116","","","","","","",""
"002047.SZ","","","","20080116","","","","","","",""
"000908.SZ","","","","20080116","","","","","","",""
"600737.SH","","","","20080116","","","","","","",""
"600561.SH","","","","20080116","","","","","","",""
"600148.SH","","","","20080116","","","","","","",""
"600121.SH","","","","20080116","","","","","","",""
"601375.SH","","","","20080116","","","","","","",""
"000856.SZ","","","","20080116","","","","","","",""
"600423.SH","","","","20080116","","","","","","",""
"600985.SH","","","","20080116","","","","","","",""
"600167.SH","","","","20080116","","","","","","",""
"002146.SZ","","","","20080116","","","","","","",""
"600595.SH","","","","20080116","","","","","","",""
"601567.SH","","","","20080116","","","","","","",""
"601949.SH","","","","20080116","","","","","","",""
"601811.SH","","","","20080116","","","","","","",""
"000510.SZ","","","","20080116","","","","","","",""
"001872.SZ","","","","20080116","","","","","","",""
"600378.SH","","","","20080116","","","","","","",""
"600132.SH","","","","20080116","","","","","","",""
"600004.SH","","","","20080116","","","","","","",""
"000651.SZ","","","","20080116","","","","","","",""
"000767.SZ","","","","20080116","","","","","","",""
"601677.SH","","","","20080116","","","","","","",""
"600615.SH","","","","20080116","","","","","","",""
"600089.SH","","","","20080116","","","","","","",""
"600028.SH","","","","20080116","","","","","","",""
"600133.SH","","","","20080116","","","","","","",""
"600661.SH","","","","20080116","","","","","","",""
"601918.SH","","","","20080116","","","","","","",""
"000034.SZ","","","","20080116","","","","","","",""
"600518.SH","","","","20080116","","","","","","",""
"002192.SZ","","","","20080116","","","","","","",""
"600054.SH","","","","20080116","","","","","","",""
"601177.SH","","","","20080116","","","","","","",""
"002200.SZ","","","","20080116","","","","","","",""
"600560.SH","","","","20080116","","","","","","",""
"601608.SH","","","","20080116","","","","","","",""
"600386.SH","","","","20080116","","","","","","",""
"601133.SH","","","","20080116","","","","","","",""
"601588.SH","","","","20080116","","","","","","",""
"002177.SZ","","","","20080116","","","","","","",""
"002157.SZ","","","","20080116","","","","","","",""
"000757.SZ","","","","20080116","","","","","","",""
"601138.SH","","","","20080116","","","","","","",""
"000777.SZ","","","","20080116","","","","","","",""
"600287.SH","","","","20080116","","","","","","",""
"000410.SZ","","","","20080116","","","","","","",""
"600821.SH","","","","20080116","","","","","","",""
"600166.SH","","","","20080116","","","","","","",""
"000630.SZ","","","","20080116","","","","","","",""
"600676.SH","","","","20080116","","","","","","",""
"000020.SZ","","","","20080116","","","","","","",""
"002156.SZ","","","","20080116","","","","","","",""
"000722.SZ","","","","20080116","","","","","","",""
"000823.SZ","","","","20080116","","","","","","",""
"600467.SH","","","","20080116","","","","","","",""
"002065.SZ","","","","20080116","","","","","","",""
"600797.SH","","","","20080116","","","","","","",""
"600159.SH","","","","20080116","","","","","","",""
"601890.SH","","","","20080116","","","","","","",""
"002050.SZ","","","","20080116","","","","","","",""
"000680.SZ","","","","20080116","","","","","","",""
"002092.SZ","","","","20080116","","","","","","",""
"601956.SH","","","","20080116","","","","","","",""
"600855.SH","","","","20080116","","","","","","",""
"000100.SZ","","","","20080116","","","","","","",""
"600746.SH","","","","20080116","","","","","","",""
"000755.SZ","","","","20080116","","","","","","",""
"002049.SZ","","","","20080116","","","","","","",""
"601880.SH","","","","20080116","","","","","","",""
"000822.SZ","","","","20080116","","","","","","",""
"600104.SH","","","","20080116","","","","","","",""
"600888.SH","","","","20080116","","","","","","",""
"002076.SZ","","","","20080116","","","","","","",""
"002106.SZ","","","","20080116","","","","","","",""
"000420.SZ","","","","20080116","","","","","","",""
"601233.SH","","","","20080116","","","","","","",""
"000705.SZ","","","","20080116","","","","","","",""
"000400.SZ","","","","20080116","","","","","","",""
"603011.SH","","","","20080116","","","","","","",""
"000429.SZ","","","","20080116","","","","","","",""
"600965.SH","","","","20080116","","","","","","",""
"002158.SZ","","","","20080116","","","","","","",""
"601019.SH","","","","20080116","","","","","","",""
"000702.SZ","","","","20080116","","","","","","",""
"600250.SH","","","","20080116","","","","","","",""
"000557.SZ","","","","20080116","","","","","","",""
"600789.SH","","","","20080116","","","","","","",""
"600703.SH","","","","20080116","","","","","","",""
"600847.SH","","","","20080116","","","","","","",""
"600630.SH","","","","20080116","","","","","","",""
"600573.SH","","","","20080116","","","","","","",""
"002104.SZ","","","","20080116","","","","","","",""
"603007.SH","","","","20080116","","","","","","",""
"601700.SH","","","","20080116","","","","","","",""
"000968.SZ","","","","20080116","","","","","","",""
"000739.SZ","","","","20080116","","","","","","",""
"601288.SH","","","","20080116","","","","","","",""
"600452.SH","","","","20080116","","","","","","",""
"600039.SH","","","","20080116","","","","","","",""
"000014.SZ","","","","20080116","","","","","","",""
"600754.SH","","","","20080116","","","","","","",""
"000029.SZ","","","","20080116","","","","","","",""
"600217.SH","","","","20080116","","","","","","",""
"600757.SH","","","","20080116","","","","","","",""
"000402.SZ","","","","20080116","","","","","","",""
"600256.SH","","","","20080116","","","","","","",""
"600605.SH","","","","20080116","","","","","","",""
"600195.SH","","","","20080116","","","","","","",""
"600543.SH","","","","20080116","","","","","","",""
"600478.SH","","","","20080116","","","","","","",""
"601816.SH","","","","20080116","","","","","","",""
"600679.SH","","","","20080116","","","","","","",""
"600990.SH","","","","20080116","","","","","","",""
"600281.SH","","","","20080116","","","","","","",""
"601279.SH","","","","20080116","","","","","","",""
"600678.SH","","","","20080116","","","","","","",""
"000727.SZ","","","","20080116","","","","","","",""
"600571.SH","","","","20080116","","","","","","",""
"000932.SZ","","","","20080116","","","","","","",""
"002182.SZ","","","","20080116","","","","","","",""
"600191.SH","","","","20080116","","","","","","",""
"600165.SH","","","","20080116","","","","","","",""
"002077.SZ","","","","20080116","","","","","","",""
"002161.SZ","","","","20080116","","","","","","",""
"600729.SH","","","","20080116","","","","","","",""
"600850.SH","","","","20080116","","","","","","",""
"000888.SZ","","","","20080116","","","","","","",""
"000999.SZ","","","","20080116","","","","","","",""
"000563.SZ","","","","20080116","","","","","","",""
"000958.SZ","","","","20080116","","","","","","",""
"600777.SH","","","","20080116","","","","","","",""
"000786.SZ","","","","20080116","","","","","","",""
"600636.SH","","","","20080116","","","","","","",""
"601012.SH","","","","20080116","","","","","","",""
"000068.SZ","","","","20080116","","","","","","",""
"000513.SZ","","","","20080116","","","","","","",""
"600343.SH","","","","20080116","","","","","","",""
"600177.SH","","","","20080116","","","","","","",""
"600381.SH","","","","20080116","","","","","","",""
"600690.SH","","","","20080116","","","","","","",""
"000063.SZ","","","","20080116","","","","","","",""
"000951.SZ","","","","20080116","","","","","","",""
"600079.SH","","","","20080116","","","","","","",""
"002163.SZ","","","","20080116","","","","","","",""
"600802.SH","","","","20080116","","","","","","",""
"603004.SH","","","","20080116","","","","","","",""
"601236.SH","","","","20080116","","","","","","",""
"601766.SH","","","","20080116","","","","","","",""
"600261.SH","","","","20080116","","","","","","",""
"600422.SH","","","","20080116","","","","","","",""
"600743.SH","","","","20080116","","","","","","",""
"600486.SH","","","","20080116","","","","","","",""
"000928.SZ","","","","20080116","","","","","","",""
"600604.SH","","","","20080116","","","","","","",""
"000761.SZ","","","","20080116","","","","","","",""
"000800.SZ","","","","20080116","","","","","","",""
"601512.SH","","","","20080116","","","","","","",""
"600203.SH","","","","20080116","","","","","","",""
"000059.SZ","","","","20080116","","","","","","",""
"600475.SH","","","","20080116","","","","","","",""
"600835.SH","","","","20080116","","","","","","",""
"000869.SZ","","","","20080116","","","","","","",""
"600075.SH","","","","20080116","","","","","","",""
"000593.SZ","","","","20080116","","","","","","",""
"000670.SZ","","","","20080116","","","","","","",""
"601702.SH","","","","20080116","","","","","","",""
"000099.SZ","","","","20080116","","","","","","",""
"000537.SZ","","","","20080116","","","","","","",""
"000554.SZ","","","","20080116","","","","","","",""
"000669.SZ","","","","20080116","","","","","","",""
"600127.SH","","","","20080116","","","","","","",""
"600732.SH","","","","20080116","","","","","","",""
"600552.SH","","","","20080116","","","","","","",""
"601066.SH","","","","20080116","","","","","","",""
"601515.SH","","","","20080116","","","","","","",""
"002141.SZ","","","","20080116","","","","","","",""
"600322.SH","","","","20080116","","","","","","",""
"000002.SZ","","","","20080116","","","","","","",""
"002138.SZ","","","","20080116","","","","","","",""
"600173.SH","","","","20080116","","","","","","",""
"600748.SH","","","","20080116","","","","","","",""
"600987.SH","","","","20080116","","","","","","",""
"000826.SZ","","","","20080116","","","","","","",""
"000796.SZ","","","","20080116","","","","","","",""
"600227.SH","","","","20080116","","","","","","",""
"000504.SZ","","","","20080116","","","","","","",""
"002186.SZ","","","","20080116","","","","","","",""
"002171.SZ","","","","20080116","","","","","","",""
"600459.SH","","","","20080116","","","","","","",""
"600901.SH","","","","20080116","","","","","","",""
"600841.SH","","","","20080116","","","","","","",""
"600081.SH","","","","20080116","","","","","","",""
"000615.SZ","","","","20080116","","","","","","",""
"600439.SH","","","","20080116","","","","","","",""
"600212.SH","","","","20080116","","","","","","",""
"002091.SZ","","","","20080116","","","","","","",""
"600843.SH","","","","20080116","","","","","","",""
"603002.SH","","","","20080116","","","","","","",""
"000987.SZ","","","","20080116","","","","","","",""
"000697.SZ","","","","20080116","","","","","","",""
"000028.SZ","","","","20080116","","","","","","",""
"002183.SZ","","","","20080116","","","","","","",""
"601212.SH","","","","20080116","","","","","","",""
"600768.SH","","","","20080116","","","","","","",""
"002016.SZ","","","","20080116","","","","","","",""
"000875.SZ","","","","20080116","","","","","","",""
"600380.SH","","","","20080116","","","","","","",""
"600067.SH","","","","20080116","","","","","","",""
"600658.SH","","","","20080116","","","","","","",""
"000782.SZ","","","","20080116","","","","","","",""
"002059.SZ","","","","20080116","","","","","","",""
"002094.SZ","","","","20080116","","","","","","",""
"600968.SH","","","","20080116","","","","","","",""
"601088.SH","","","","20080116","","","","","","",""
"600063.SH","","","","20080116","","","","","","",""
"600707.SH","","","","20080116","","","","","","",""
"000692.SZ","","","","20080116","","","","","","",""
"600873.SH","","","","20080116","","","","","","",""
"002101.SZ","","","","20080116","","","","","","",""
"601360.SH","","","","20080116","","","","","","",""
"002053.SZ","","","","20080116","","","","","","",""
"002131.SZ","","","","20080116","","","","","","",""
"600578.SH","","","","20080116","","","","","","",""
"601011.SH","","","","20080116","","","","","","",""
"002046.SZ","","","","20080116","","","","","","",""
"600744.SH","","","","20080116","","","","","","",""
"000825.SZ","","","","20080116","","","","","","",""
"601566.SH","","","","20080116","","","","","","",""
"600405.SH","","","","20080116","","","","","","",""
"600116.SH","","","","20080116","","","","","","",""
"000917.SZ","","","","20080116","","","","","","",""
"600097.SH","","","","20080116","","","","","","",""
"002132.SZ","","","","20080116","","","","","","",""
"601921.SH","","","","20080116","","","","","","",""
"600076.SH","","","","20080116","","","","","","",""
"600566.SH","","","","20080116","","","","","","",""
"000965.SZ","","","","20080116","","","","","","",""
"600938.SH","","","","20080116","","","","","","",""
"000829.SZ","","","","20080116","","","","","","",""
"600073.SH","","","","20080116","","","","","","",""
"000521.SZ","","","","20080116","","","","","","",""
"600618.SH","","","","20080116","","","","","","",""
"002045.SZ","","","","20080116","","","","","","",""
"000301.SZ","","","","20080116","","","","","","",""
"002084.SZ","","","","20080116","","","","","","",""
"600182.SH","","","","20080116","","","","","","",""
"600057.SH","","","","20080116","","","","","","",""
"600126.SH","","","","20080116","","","","","","",""
"000686.SZ","","","","20080116","","","","","","",""
"600129.SH","","","","20080116","","","","","","",""
"600335.SH","","","","20080116","","","","","","",""
"000151.SZ","","","","20080116","","","","","","",""
"600360.SH","","","","20080116","","","","","","",""
"601878.SH","","","","20080116","","","","","","",""
"600761.SH","","","","20080116","","","","","","",""
"600602.SH","","","","20080116","","","","","","",""
"000007.SZ","","","","20080116","","","","","","",""
"600971.SH","","","","20080116","","","","","","",""
"002160.SZ","","","","20080116","","","","","","",""
"601868.SH","","","","20080116","","","","","","",""
"002025.SZ","","","","20080116","","","","","","",""
"600935.SH","","","","20080116","","","","","","",""
"600592.SH","","","","20080116","","","","","","",""
"000859.SZ","","","","20080116","","","","","","",""
"600976.SH","","","","20080116","","","","","","",""
"601218.SH","","","","20080116","","","","","","",""
"000936.SZ","","","","20080116","","","","","","",""
"002074.SZ","","","","20080116","","","","","","",""
"000711.SZ","","","","20080116","","","","","","",""
"600765.SH","","","","20080116","","","","","","",""
"000926.SZ","","","","20080116","","","","","","",""
"600252.SH","","","","20080116","","","","","","",""
"600262.SH","","","","20080116","","","","","","",""
"600887.SH","","","","20080116","","","","","","",""
"600421.SH","","","","20080116","","","","","","",""
"600438.SH","","","","20080116","","","","","","",""
"000911.SZ","","","","20080116","","","","","","",""
"600309.SH","","","","20080116","","","","","","",""
"601966.SH","","","","20080116","","","","","","",""
"600520.SH","","","","20080116","","","","","","",""
"000012.SZ","","","","20080116","","","","","","",""
"600016.SH","","","","20080116","","","","","","",""
"000573.SZ","","","","20080116","","","","","","",""
"600015.SH","","","","20080116","","","","","","",""
"600980.SH","","","","20080116","","","","","","",""
"000923.SZ","","","","20080116","","","","","","",""
"002052.SZ","","","","20080116","","","","","","",""
"601555.SH","","","","20080116","","","","","","",""
"603012.SH","","","","20080116","","","","","","",""
"002035.SZ","","","","20080116","","","","","","",""
"600285.SH","","","","20080116","","","","","","",""
"000753.SZ","","","","20080116","","","","","","",""
"600697.SH","","","","20080116","","","","","","",""
"600693.SH","","","","20080116","","","","","","",""
"601121.SH","","","","20080116","","","","","","",""
"601665.SH","","","","20080116","","","","","","",""
"000519.SZ","","","","20080116","","","","","","",""
"000532.SZ","","","","20080116","","","","","","",""
"601106.SH","","","","20080116","","","","","","",""
"600865.SH","","","","20080116","","","","","","",""
"600909.SH","","","","20080116","","","","","","",""
"000589.SZ","","","","20080116","","","","","","",""
"002096.SZ","","","","20080116","","","","","","",""
"600346.SH","","","","20080116","","","","","","",""
"600223.SH","","","","20080116","","","","","","",""
"600071.SH","","","","20080116","","","","","","",""
"600035.SH","","","","20080116","","","","","","",""
"000008.SZ","","","","20080116","","","","","","",""
"002178.SZ","","","","20080116","","","","","","",""
"000905.SZ","","","","20080116","","","","","","",""
"600197.SH","","","","20080116","","","","","","",""
"600239.SH","","","","20080116","","","","","","",""
